Date,last_price,final_price,call_price,exp_profit,strike,target,target_mc,exp_date
2022-02-02,457.23,421.9500122070313,6.64,-42.68998779296868,458.0,0,-1,2022-02-23
2022-02-03,446.66,421.9500122070313,10.62,-34.6699877929687,446.0,0,-1,2022-02-23
2022-02-04,448.6,437.75,8.48,-19.730000000000018,449.0,0,-1,2022-02-25
2022-02-07,447.24,436.6300048828125,7.88,-18.249995117187495,447.0,0,-1,2022-02-28
2022-02-08,450.82,436.6300048828125,7.27,-21.639995117187482,451.0,0,-1,2022-02-28
2022-02-09,457.36,437.8900146484375,7.26,-26.36998535156249,457.0,0,-1,2022-03-02
2022-02-10,449.28,437.8900146484375,8.08,-19.189985351562484,449.0,0,-1,2022-03-02
2022-02-11,440.47,432.1700134277344,10.6,-18.429986572265648,440.0,0,-1,2022-03-04
2022-02-14,438.98,419.4299926757813,11.25,-29.820007324218693,438.0,0,-1,2022-03-07
2022-02-15,445.94,419.4299926757813,7.93,-34.5000073242187,446.0,0,-1,2022-03-07
2022-02-16,446.65,427.4100036621094,7.97,-27.559996337890652,447.0,0,-1,2022-03-09
2022-02-17,437.17,427.4100036621094,9.81,-19.399996337890627,437.0,0,-1,2022-03-09
2022-02-18,434.16,420.0700073242188,10.0,-23.929992675781193,434.0,0,-1,2022-03-11
2022-02-21,434.23,417.0,10.33,-27.329999999999984,434.0,0,-1,2022-03-14
2022-02-22,429.65,417.0,9.65,-22.649999999999977,430.0,0,-1,2022-03-14
2022-02-23,421.97,435.6199951171875,11.5,2.1199951171875,422.0,1,0,2022-03-16
2022-02-24,428.06,435.6199951171875,10.12,-2.5000048828125045,428.0,0,0,2022-03-16
2022-02-25,437.66,444.5199890136719,9.28,-2.7600109863280977,438.0,0,0,2022-03-18
2022-02-28,436.52,444.3900146484375,8.6,-0.20998535156252274,436.0,0,0,2022-03-21
2022-03-01,429.99,444.3900146484375,11.32,3.070014648437507,430.0,1,1,2022-03-21
2022-03-02,437.79,443.7999877929688,10.57,-4.770012207031186,438.0,0,-1,2022-03-23
2022-03-03,435.67,443.7999877929688,10.23,-2.4300122070312113,436.0,0,0,2022-03-23
2022-03-04,432.25,452.6900024414063,10.63,10.060002441406311,432.0,1,1,2022-03-25
2022-03-07,419.55,455.9100036621094,11.7,24.210003662109386,420.0,1,1,2022-03-28
2022-03-08,416.38,455.9100036621094,12.43,27.480003662109368,416.0,1,1,2022-03-28
2022-03-09,427.36,458.7000122070313,11.56,20.140012207031305,427.0,1,1,2022-03-30
2022-03-10,425.49,451.6400146484375,10.77,15.870014648437518,425.0,1,1,2022-03-31
2022-03-11,420.09,452.9200134277344,10.56,22.360013427734373,420.0,1,1,2022-04-01
2022-03-14,416.98,456.7999877929688,11.15,29.64998779296883,416.0,1,1,2022-04-04
2022-03-15,426.05,456.7999877929688,9.43,21.3699877929688,426.0,1,1,2022-04-04
2022-03-16,435.65,446.5199890136719,7.9,2.6199890136718977,436.0,1,0,2022-04-06
2022-03-17,440.76,446.5199890136719,7.72,-1.2000109863281523,440.0,0,0,2022-04-06
2022-03-18,444.27,447.5700073242188,8.93,-5.3599926757812,444.0,0,-1,2022-04-08
2022-03-21,444.38,439.9200134277344,8.3,-12.379986572265636,444.0,0,-1,2022-04-11
2022-03-22,449.59,439.9200134277344,7.43,-17.509986572265632,450.0,0,-1,2022-04-11
2022-03-23,443.84,443.30999755859375,9.1,-9.790002441406273,444.0,0,-1,2022-04-13
2022-03-24,450.42,437.7900085449219,7.98,-20.189991455078143,450.0,0,-1,2022-04-14
2022-03-25,452.55,437.7900085449219,6.76,-21.969991455078116,453.0,0,-1,2022-04-14
2022-03-28,455.85,437.9700012207031,6.05,-24.079998779296886,456.0,0,-1,2022-04-18
2022-03-29,461.51,437.9700012207031,5.91,-29.9399987792969,462.0,0,-1,2022-04-18
2022-03-30,458.41,444.7099914550781,6.5,-19.790008544921875,458.0,0,-1,2022-04-20
2022-03-31,451.77,444.7099914550781,9.43,-16.720008544921882,452.0,0,-1,2022-04-20
2022-04-01,452.92,426.0400085449219,5.94,-32.89999145507812,453.0,0,-1,2022-04-22
2022-04-04,456.7,428.510009765625,5.41,-33.899990234375025,457.0,0,-1,2022-04-25
2022-04-05,451.06,428.510009765625,6.3,-28.78999023437501,451.0,0,-1,2022-04-25
2022-04-06,446.58,417.2699890136719,7.26,-36.990010986328116,447.0,0,-1,2022-04-27
2022-04-07,448.79,417.2699890136719,7.52,-39.25001098632811,449.0,0,-1,2022-04-27
2022-04-08,447.63,412.0,6.91,-42.910000000000025,448.0,0,-1,2022-04-29
2022-04-11,440.03,414.4800109863281,8.58,-34.09998901367186,440.0,0,-1,2022-05-02
2022-04-12,438.29,414.4800109863281,8.27,-31.789989013671857,438.0,0,-1,2022-05-02
2022-04-13,443.37,429.05999755859375,8.11,-22.050002441406264,443.0,0,-1,2022-05-04
2022-04-14,437.94,429.05999755859375,9.13,-18.070002441406245,438.0,0,-1,2022-05-04
2022-04-15,437.79,411.3399963378906,8.39,-35.05000366210936,438.0,0,-1,2022-05-06
2022-04-18,437.95,398.1700134277344,7.62,-47.44998657226563,438.0,0,-1,2022-05-09
2022-04-19,444.89,398.1700134277344,6.75,-53.579986572265625,445.0,0,-1,2022-05-09
2022-04-20,444.6,392.75,7.83,-60.079999999999984,445.0,0,-1,2022-05-11
2022-04-21,438.05,392.75,8.59,-53.839999999999975,438.0,0,-1,2022-05-11
2022-04-22,426.06,401.7200012207031,16.05,-40.329998779296886,426.0,0,-1,2022-05-13
2022-04-25,428.5,400.0899963378906,7.84,-35.75000366210935,428.0,0,-1,2022-05-16
2022-04-26,416.17,400.0899963378906,16.93,-32.84000366210938,416.0,0,-1,2022-05-16
2022-04-27,417.21,391.8599853515625,11.06,-37.2000146484375,418.0,0,-1,2022-05-18
2022-04-28,427.86,391.8599853515625,10.2,-46.34001464843749,428.0,0,-1,2022-05-18
2022-04-29,412.13,389.6300048828125,11.72,-34.08999511718753,412.0,0,-1,2022-05-20
2022-05-02,414.55,396.9200134277344,7.27,-25.349986572265607,415.0,0,-1,2022-05-23
2022-05-03,416.37,396.9200134277344,10.71,-29.789986572265605,416.0,0,-1,2022-05-23
2022-05-04,428.97,397.3699951171875,8.19,-38.8200048828125,428.0,0,-1,2022-05-25
2022-05-05,414.15,397.3699951171875,9.76,-26.39000488281249,414.0,0,-1,2022-05-25
2022-05-06,411.41,415.260009765625,11.83,-7.569990234374984,411.0,0,-1,2022-05-27
2022-05-09,398.33,412.9299926757813,11.7,3.229992675781318,398.0,1,1,2022-05-31
2022-05-10,399.18,412.9299926757813,10.9,2.0299926757813296,400.0,1,0,2022-05-31
2022-05-12,392.37,409.5899963378906,9.81,7.779996337890623,392.0,1,1,2022-06-01
2022-05-13,401.58,410.5400085449219,10.03,-1.4899914550780977,402.0,0,0,2022-06-03
2022-05-16,400.16,411.7900085449219,11.88,-0.08999145507812045,400.0,0,0,2022-06-06
2022-05-17,408.26,411.7900085449219,8.81,-5.019991455078127,408.0,0,-1,2022-06-06
2022-05-18,392.11,411.2200012207031,10.36,8.860001220703111,392.0,1,1,2022-06-08
2022-05-19,389.46,411.2200012207031,9.62,11.60000122070312,390.0,1,1,2022-06-08
2022-05-20,389.59,389.7999877929688,9.91,-10.110012207031218,390.0,0,-1,2022-06-10
2022-05-23,396.83,375.0,9.62,-31.620000000000005,397.0,0,-1,2022-06-13
2022-05-24,393.97,375.0,7.25,-26.25,394.0,0,-1,2022-06-13
2022-05-25,397.36,379.2000122070313,11.45,-29.249987792968682,397.0,0,-1,2022-06-15
2022-05-26,405.2,379.2000122070313,10.29,-36.089987792968714,405.0,0,-1,2022-06-15
2022-05-27,415.31,365.8599853515625,9.21,-58.35001464843748,415.0,0,-1,2022-06-17
2022-05-30,415.26,375.0700073242188,9.7,-49.62999267578118,415.0,0,-1,2022-06-21
2022-05-31,412.8,375.0700073242188,10.47,-48.39999267578122,413.0,0,-1,2022-06-21
2022-06-01,409.64,374.3900146484375,9.97,-45.57998535156253,410.0,0,-1,2022-06-22
2022-06-02,417.37,374.3900146484375,8.24,-50.84998535156251,417.0,0,-1,2022-06-22
2022-06-03,410.59,390.0799865722656,8.39,-29.31001342773436,411.0,0,-1,2022-06-24
2022-06-06,411.76,388.5899963378906,7.85,-31.260003662109398,412.0,0,-1,2022-06-27
2022-06-07,415.69,388.5899963378906,7.62,-35.03000366210938,416.0,0,-1,2022-06-27
2022-06-08,411.28,380.3399963378906,8.2,-39.860003662109364,412.0,0,-1,2022-06-29
2022-06-09,401.48,377.25,9.37,-33.120000000000005,401.0,0,-1,2022-06-30
2022-06-10,389.81,381.239990234375,9.5,-18.260009765625,390.0,0,-1,2022-07-01
2022-06-13,375.01,381.9599914550781,10.4,-3.4400085449218523,375.0,0,-1,2022-07-05
2022-06-14,373.83,381.9599914550781,9.76,-1.800008544921866,374.0,0,0,2022-07-05
2022-06-15,379.15,383.25,10.43,-7.180000000000007,380.0,0,-1,2022-07-06
2022-06-16,366.89,383.25,9.05,8.199999999999989,366.0,1,1,2022-07-06
2022-06-20,365.86,384.2300109863281,10.75,7.480010986328125,366.0,1,1,2022-07-11
2022-06-21,375.08,384.2300109863281,9.23,1.0986328106810106e-05,375.0,1,0,2022-07-11
2022-06-22,374.35,378.8299865722656,10.67,-5.840013427734391,374.0,0,-1,2022-07-13
2022-06-23,378.12,378.8299865722656,7.32,-6.490013427734368,378.0,0,-1,2022-07-13
2022-06-27,388.66,381.9500122070313,9.78,-15.829987792968666,388.0,0,-1,2022-07-18
2022-06-28,380.72,381.9500122070313,9.6,-7.649987792968716,380.0,0,-1,2022-07-18
2022-06-29,380.37,394.7699890136719,9.46,5.3099890136718955,380.0,1,1,2022-07-20
2022-06-30,377.28,394.7699890136719,9.45,8.319989013671886,377.0,1,1,2022-07-20
2022-07-01,381.2,395.0899963378906,9.03,5.059996337890652,381.0,1,1,2022-07-22
2022-07-04,381.24,395.5700073242188,8.8,4.7700073242187955,382.0,1,1,2022-07-25
2022-07-05,381.95,395.5700073242188,8.56,5.010007324218805,382.0,1,1,2022-07-25
2022-07-06,383.31,401.0400085449219,9.36,7.680008544921861,384.0,1,1,2022-07-27
2022-07-07,388.97,401.0400085449219,9.64,3.4000085449218886,388.0,1,1,2022-07-27
2022-07-08,388.69,411.989990234375,8.69,14.299990234375002,389.0,1,1,2022-07-29
2022-07-11,384.33,410.7699890136719,9.05,17.719989013671864,384.0,1,1,2022-08-01
2022-07-12,380.87,410.7699890136719,8.78,20.989989013671902,381.0,1,1,2022-08-01
2022-07-13,378.87,414.4500122070313,9.98,26.47001220703129,378.0,1,1,2022-08-03
2022-07-14,377.96,414.4500122070313,9.04,27.410012207031286,378.0,1,1,2022-08-03
2022-07-15,385.09,413.4700012207031,8.31,20.160001220703123,385.0,1,1,2022-08-05
2022-07-18,381.99,412.989990234375,9.64,21.349990234375014,382.0,1,1,2022-08-08
2022-07-19,392.28,412.989990234375,8.62,12.369990234374995,392.0,1,1,2022-08-08
2022-07-20,394.76,419.989990234375,8.85,16.139990234374977,395.0,1,1,2022-08-10
2022-07-21,398.82,419.989990234375,7.59,13.399990234375025,399.0,1,1,2022-08-10
2022-07-22,395.1,427.1000061035156,7.68,24.420006103515618,395.0,1,1,2022-08-12
2022-07-25,395.54,428.8599853515625,7.5,25.3599853515625,396.0,1,1,2022-08-15
2022-07-26,390.92,428.8599853515625,8.17,29.689985351562484,391.0,1,1,2022-08-15
2022-07-27,401.01,426.6499938964844,5.39,20.25999389648439,401.0,1,1,2022-08-17
2022-07-28,406.04,426.6499938964844,7.61,13.039993896484361,406.0,1,1,2022-08-17
2022-07-29,412.05,422.1400146484375,7.52,2.620014648437518,412.0,1,0,2022-08-19
2022-08-01,410.72,413.3500061035156,8.52,-5.169993896484357,410.0,0,-1,2022-08-22
2022-08-02,408.13,413.3500061035156,8.74,-3.389993896484384,408.0,0,-1,2022-08-22
2022-08-03,414.41,413.6700134277344,8.18,-8.509986572265632,414.0,0,-1,2022-08-24
2022-08-04,414.2,413.6700134277344,7.58,-7.909986572265609,414.0,0,-1,2022-08-24
2022-08-05,413.44,405.30999755859375,7.66,-15.350002441406275,413.0,0,-1,2022-08-26
2022-08-08,413.01,402.6300048828125,7.44,-17.809995117187498,413.0,0,-1,2022-08-29
2022-08-09,411.35,402.6300048828125,7.51,-15.879995117187491,411.0,0,-1,2022-08-29
2022-08-10,419.95,395.1799926757813,6.9,-31.72000732421867,420.0,0,-1,2022-08-31
2022-08-11,420.0,395.1799926757813,6.92,-31.74000732421871,420.0,0,-1,2022-08-31
2022-08-12,427.06,392.239990234375,7.25,-42.010009765625,427.0,0,-1,2022-09-02
2022-08-15,428.86,390.760009765625,7.18,-45.41999023437501,429.0,0,-1,2022-09-06
2022-08-16,429.69,390.760009765625,6.9,-46.13999023437498,430.0,0,-1,2022-09-06
2022-08-17,426.67,397.7799987792969,7.66,-35.88000122070315,426.0,0,-1,2022-09-07
2022-08-18,427.84,397.7799987792969,6.56,-36.78000122070313,428.0,0,-1,2022-09-07
2022-08-19,422.14,406.6000061035156,7.45,-22.849993896484364,422.0,0,-1,2022-09-09
2022-08-22,413.41,410.9700012207031,8.25,-10.279998779296875,413.0,0,-1,2022-09-12
2022-08-23,412.33,410.9700012207031,8.23,-9.259998779296893,412.0,0,-1,2022-09-12
2022-08-24,413.63,394.6000061035156,7.94,-27.339993896484373,414.0,0,-1,2022-09-14
2022-08-25,419.5,394.6000061035156,7.01,-32.409993896484366,420.0,0,-1,2022-09-14
2022-08-26,405.31,385.55999755859375,9.16,-28.600002441406275,405.0,0,-1,2022-09-16
2022-08-29,402.65,388.5499877929688,9.74,-24.190012207031202,403.0,0,-1,2022-09-19
2022-08-30,398.17,388.5499877929688,9.1,-18.550012207031216,398.0,0,-1,2022-09-19
2022-08-31,395.13,377.3900146484375,9.77,-27.379985351562482,395.0,0,-1,2022-09-21
2022-09-01,396.39,377.3900146484375,7.6,-26.209985351562523,396.0,0,-1,2022-09-21
2022-09-02,392.27,367.9500122070313,8.07,-32.119987792968686,392.0,0,-1,2022-09-23
2022-09-05,392.24,364.30999755859375,13.31,-41.00000244140625,392.0,0,-1,2022-09-26
2022-09-06,390.79,364.30999755859375,8.4,-34.09000244140623,390.0,0,-1,2022-09-26
2022-09-07,397.79,370.5299987792969,7.77,-35.24000122070311,398.0,0,-1,2022-09-28
2022-09-08,400.39,370.5299987792969,7.34,-36.8100012207031,400.0,0,-1,2022-09-28
2022-09-09,406.57,357.17999267578125,7.3,-57.12000732421876,407.0,0,-1,2022-09-30
2022-09-12,410.94,366.6099853515625,7.69,-52.0800146484375,411.0,0,-1,2022-10-03
2022-09-13,393.12,366.6099853515625,10.38,-36.770014648437495,393.0,0,-1,2022-10-03
2022-09-14,394.61,377.0899963378906,7.69,-25.600003662109373,395.0,0,-1,2022-10-05
2022-09-15,390.15,377.0899963378906,8.35,-21.260003662109398,390.0,0,-1,2022-10-05
2022-09-16,385.65,362.7900085449219,9.12,-32.32999145507813,386.0,0,-1,2022-10-07
2022-09-19,388.54,360.0199890136719,9.22,-37.20001098632815,388.0,0,-1,2022-10-10
2022-09-20,384.16,360.0199890136719,9.58,-33.56001098632811,384.0,0,-1,2022-10-10
2022-09-21,377.4,356.5599975585937,10.04,-31.480002441406327,378.0,0,-1,2022-10-12
2022-09-22,374.22,356.5599975585937,10.37,-27.81000244140631,374.0,0,-1,2022-10-12
2022-09-23,367.93,357.6300048828125,10.0,-20.3699951171875,368.0,0,-1,2022-10-14
2022-09-26,364.32,366.8200073242188,11.6,-8.779992675781216,364.0,0,-1,2022-10-17
2022-09-27,363.39,366.8200073242188,9.86,-7.039992675781207,364.0,0,-1,2022-10-17
2022-09-28,370.49,368.5,11.1,-12.600000000000023,370.0,0,-1,2022-10-19
2022-09-29,362.84,368.5,10.67,-4.170000000000016,362.0,0,-1,2022-10-19
2022-09-30,357.27,374.2900085449219,10.76,6.530008544921884,357.0,1,1,2022-10-21
2022-10-03,366.62,378.8699951171875,10.74,2.129995117187491,366.0,1,0,2022-10-24
2022-10-04,377.8,378.8699951171875,8.56,-7.690004882812502,378.0,0,-1,2022-10-24
2022-10-05,377.12,382.0199890136719,10.61,-5.590010986328139,377.0,0,-1,2022-10-26
2022-10-06,373.21,382.0199890136719,13.03,-4.010010986328098,373.0,0,-1,2022-10-26
2022-10-07,362.91,389.0199890136719,9.96,16.059989013671895,363.0,1,1,2022-10-28
2022-10-10,360.07,386.2099914550781,10.3,15.909991455078114,360.0,1,1,2022-10-31
2022-10-11,357.76,386.2099914550781,9.98,18.229991455078107,358.0,1,1,2022-10-31
2022-10-12,356.58,374.8699951171875,11.45,6.419995117187511,357.0,1,1,2022-11-02
2022-10-13,365.96,374.8699951171875,10.48,-1.6100048828125182,366.0,0,0,2022-11-02
2022-10-14,357.66,376.3500061035156,10.82,7.530006103515632,358.0,1,1,2022-11-04
2022-10-17,366.79,379.9500122070313,10.12,2.8300122070313023,367.0,1,0,2022-11-07
2022-10-18,371.15,379.9500122070313,9.71,-0.7599877929686727,371.0,0,0,2022-11-07
2022-10-19,368.51,374.1300048828125,10.38,-5.2499951171874955,369.0,0,-1,2022-11-09
2022-10-20,365.52,374.1300048828125,10.34,-2.209995117187475,366.0,0,0,2022-11-09
2022-10-21,374.3,398.510009765625,11.17,13.340009765624984,374.0,1,1,2022-11-11
2022-10-24,378.8,395.1199951171875,11.1,5.019995117187477,379.0,1,1,2022-11-14
2022-10-25,384.81,395.1199951171875,10.5,-0.3800048828125,385.0,0,0,2022-11-14
2022-10-26,382.12,395.4500122070313,10.9,2.5500122070313296,382.0,1,0,2022-11-16
2022-10-27,380.17,395.4500122070313,9.73,5.720012207031289,380.0,1,1,2022-11-16
2022-10-28,388.97,396.0299987792969,10.09,-3.0600012207031,389.0,0,-1,2022-11-18
2022-10-31,386.15,394.5899963378906,10.61,-2.0200036621093886,386.0,0,0,2022-11-21
2022-11-01,384.59,394.5899963378906,9.48,0.10999633789060681,385.0,1,0,2022-11-21
2022-11-02,374.86,402.4200134277344,10.19,17.230013427734377,375.0,1,1,2022-11-23
2022-11-03,371.09,402.4200134277344,8.65,21.770013427734398,372.0,1,1,2022-11-23
2022-11-04,376.36,402.3299865722656,8.43,17.899986572265618,376.0,1,1,2022-11-25
2022-11-07,380.01,395.9100036621094,8.72,7.190003662109348,380.0,1,1,2022-11-28
2022-11-08,382.0,395.9100036621094,8.79,5.1200036621093545,382.0,1,1,2022-11-28
2022-11-09,374.09,407.6799926757813,9.27,24.409992675781325,374.0,1,1,2022-11-30
2022-11-10,394.62,407.6799926757813,8.01,4.669992675781316,395.0,1,1,2022-11-30
2022-11-11,398.61,406.9100036621094,7.77,0.1400036621093932,399.0,1,0,2022-12-02
2022-11-14,395.16,399.5899963378906,9.83,-5.240003662109359,395.0,0,-1,2022-12-05
2022-11-15,398.52,399.5899963378906,7.29,-6.7000036621093955,399.0,0,-1,2022-12-05
2022-11-16,395.49,393.1600036621094,8.44,-10.279996337890623,395.0,0,-1,2022-12-07
2022-11-17,394.25,393.1600036621094,7.16,-7.99999633789065,394.0,0,-1,2022-12-07
2022-11-18,396.14,393.2799987792969,8.22,-10.940001220703152,396.0,0,-1,2022-12-09
2022-11-21,394.59,398.9500122070313,7.1,-3.149987792968716,395.0,0,-1,2022-12-12
2022-11-22,399.9,398.9500122070313,6.78,-7.829987792968666,400.0,0,-1,2022-12-12
2022-11-23,402.42,399.3999938964844,7.78,-10.380006103515598,402.0,0,-1,2022-12-14
2022-11-24,402.42,399.3999938964844,8.04,-10.640006103515645,402.0,0,-1,2022-12-14
2022-11-25,402.33,383.2699890136719,7.85,-26.580010986328148,402.0,0,-1,2022-12-16
2022-11-28,395.93,383.2699890136719,8.09,-20.8200109863281,396.0,0,-1,2022-12-16
2022-11-29,395.31,382.9100036621094,8.46,-20.549996337890605,395.0,0,-1,2022-12-23
2022-11-30,407.54,382.9100036621094,7.35,-32.43999633789065,408.0,0,-1,2022-12-23
2022-12-01,407.4,382.9100036621094,7.97,-32.05999633789065,407.0,0,-1,2022-12-23
2022-12-02,406.87,382.9100036621094,6.72,-30.809996337890652,407.0,0,-1,2022-12-23
2022-12-05,399.58,382.9100036621094,6.95,-24.039996337890614,400.0,0,-1,2022-12-23
2022-12-06,393.87,382.4299926757813,8.05,-19.620007324218705,394.0,0,-1,2022-12-30
2022-12-07,393.11,382.4299926757813,8.47,-19.04000732421872,393.0,0,-1,2022-12-30
2022-12-08,396.26,382.4299926757813,7.88,-21.45000732421869,396.0,0,-1,2022-12-30
2022-12-09,393.29,382.4299926757813,7.77,-18.340007324218675,393.0,0,-1,2022-12-30
2022-12-12,398.92,382.4299926757813,7.9,-24.47000732421867,399.0,0,-1,2022-12-30
2022-12-13,401.95,388.0799865722656,8.33,-22.25001342773436,402.0,0,-1,2023-01-06
2022-12-14,399.41,388.0799865722656,7.28,-18.200013427734348,399.0,0,-1,2023-01-06
2022-12-15,389.71,388.0799865722656,6.9,-8.820013427734352,390.0,0,-1,2023-01-06
2022-12-19,380.02,388.0799865722656,7.22,0.8599865722655977,380.0,1,0,2023-01-06
2022-12-20,380.49,398.5,9.19,9.310000000000002,380.0,1,1,2023-01-13
2022-12-21,386.21,398.5,8.33,4.170000000000016,386.0,1,1,2023-01-13
2022-12-22,380.72,398.5,8.38,9.120000000000005,381.0,1,1,2023-01-13
2022-12-23,382.88,398.5,8.0,7.5,383.0,1,1,2023-01-13
2022-12-26,382.91,398.5,7.96,7.5400000000000205,383.0,1,1,2023-01-13
2022-12-27,381.38,395.8800048828125,9.0,5.8800048828125,381.0,1,1,2023-01-20
2022-12-28,376.71,395.8800048828125,8.75,10.1300048828125,377.0,1,1,2023-01-20
2022-12-29,383.33,395.8800048828125,8.5,4.3800048828125,383.0,1,1,2023-01-20
2022-12-30,382.44,395.8800048828125,8.21,5.6700048828125205,382.0,1,1,2023-01-20
2023-01-03,380.82,405.6799926757813,8.94,15.73999267578131,381.0,1,1,2023-01-27
2023-01-04,383.71,405.6799926757813,7.46,14.219992675781327,384.0,1,1,2023-01-27
2023-01-05,379.38,405.6799926757813,8.5,18.179992675781307,379.0,1,1,2023-01-27
2023-01-06,388.04,405.6799926757813,7.72,9.95999267578128,388.0,1,1,2023-01-27
2023-01-09,387.88,405.6799926757813,7.46,10.219992675781327,388.0,1,1,2023-01-27
2023-01-10,390.62,412.3500061035156,8.5,12.850006103515625,391.0,1,1,2023-02-03
2023-01-11,395.49,412.3500061035156,9.11,8.240006103515611,395.0,1,1,2023-02-03
2023-01-12,396.93,412.3500061035156,7.6,7.750006103515602,397.0,1,1,2023-02-03
2023-01-13,398.47,412.3500061035156,7.41,6.9400061035156,398.0,1,1,2023-02-03
2023-01-17,397.77,408.0400085449219,7.39,2.6500085449218886,398.0,1,0,2023-02-10
2023-01-18,391.53,408.0400085449219,7.5,8.540008544921875,392.0,1,1,2023-02-10
2023-01-19,388.61,408.0400085449219,7.73,11.310008544921857,389.0,1,1,2023-02-10
2023-01-20,395.88,408.0400085449219,7.17,4.870008544921859,396.0,1,1,2023-02-10
2023-01-23,400.63,408.0400085449219,6.9,0.14000854492189774,401.0,1,0,2023-02-10
2023-01-24,400.23,407.260009765625,8.45,-1.1899902343749886,400.0,0,0,2023-02-17
2023-01-25,400.32,407.260009765625,8.18,-0.9199902343750068,400.0,0,0,2023-02-17
2023-01-26,404.73,407.260009765625,7.44,-5.179990234374998,405.0,0,-1,2023-02-17
2023-01-27,405.68,407.260009765625,7.29,-6.0299902343750205,406.0,0,-1,2023-02-17
2023-01-30,400.58,407.260009765625,7.52,-1.2599902343749818,401.0,0,0,2023-02-17
2023-01-31,406.44,396.3800048828125,8.06,-17.679995117187502,406.0,0,-1,2023-02-24
2023-02-01,410.73,396.3800048828125,7.65,-22.269995117187477,411.0,0,-1,2023-02-24
2023-02-02,416.61,396.3800048828125,6.89,-27.509995117187486,417.0,0,-1,2023-02-24
2023-02-03,412.36,396.3800048828125,7.44,-23.059995117187498,412.0,0,-1,2023-02-24
2023-02-06,409.94,396.3800048828125,6.89,-20.509995117187486,410.0,0,-1,2023-02-24
2023-02-07,415.22,404.1900024414063,7.95,-18.759997558593682,415.0,0,-1,2023-03-03
2023-02-08,410.72,404.1900024414063,7.76,-14.569997558593684,411.0,0,-1,2023-03-03
2023-02-09,407.11,404.1900024414063,8.2,-11.009997558593682,407.0,0,-1,2023-03-03
2023-02-10,408.04,404.1900024414063,7.87,-11.679997558593698,408.0,0,-1,2023-03-03
2023-02-13,412.81,404.1900024414063,6.91,-15.719997558593718,413.0,0,-1,2023-03-03
2023-02-14,412.68,385.9100036621094,7.97,-34.55999633789065,412.5,0,-1,2023-03-10
2023-02-15,413.99,385.9100036621094,7.12,-35.20999633789063,414.0,0,-1,2023-03-10
2023-02-16,408.33,385.9100036621094,8.38,-30.46999633789062,408.0,0,-1,2023-03-10
2023-02-17,407.26,385.9100036621094,7.12,-28.70999633789063,407.5,0,-1,2023-03-10
2023-02-21,399.11,389.989990234375,8.97,-17.980009765625027,399.0,0,-1,2023-03-17
2023-02-22,398.52,389.989990234375,7.96,-16.97000976562498,399.0,0,-1,2023-03-17
2023-02-23,400.66,389.989990234375,7.7,-18.71000976562499,401.0,0,-1,2023-03-17
2023-02-24,396.46,389.989990234375,8.02,-14.030009765624982,396.0,0,-1,2023-03-17
2023-02-27,397.7,389.989990234375,6.98,-14.990009765625018,398.0,0,-1,2023-03-17
2023-02-28,396.31,395.75,8.62,-8.870000000000005,396.0,0,-1,2023-03-24
2023-03-01,394.76,395.75,7.79,-7.0400000000000205,395.0,0,-1,2023-03-24
2023-03-02,397.72,395.75,7.73,-9.480000000000018,397.5,0,-1,2023-03-24
2023-03-03,404.13,395.75,6.88,-15.129999999999995,404.0,0,-1,2023-03-24
2023-03-06,404.48,395.75,6.87,-15.120000000000005,404.0,0,-1,2023-03-24
2023-03-07,398.31,409.3900146484375,7.84,3.550014648437525,398.0,1,1,2023-03-31
2023-03-08,398.86,409.3900146484375,7.1,3.2900146484374773,399.0,1,1,2023-03-31
2023-03-09,391.63,409.3900146484375,8.0,9.3900146484375,392.0,1,1,2023-03-31
2023-03-10,385.89,409.3900146484375,8.15,15.240014648437523,386.0,1,1,2023-03-31
2023-03-13,385.29,409.3900146484375,8.79,15.60001464843748,385.0,1,1,2023-03-31
2023-03-14,391.69,409.1900024414063,7.8,9.390002441406295,392.0,1,1,2023-04-06
2023-03-15,389.23,409.1900024414063,8.32,11.870002441406314,389.0,1,1,2023-04-06
2023-03-16,396.0,409.1900024414063,7.15,6.04000244140633,396.0,1,1,2023-04-06
2023-03-17,390.14,409.1900024414063,8.89,10.30000244140632,390.0,1,1,2023-04-06
2023-03-20,393.58,409.1900024414063,7.65,7.54000244140633,394.0,1,1,2023-04-06
2023-03-21,398.79,412.4599914550781,8.74,4.719991455078116,399.0,1,1,2023-04-14
2023-03-22,392.16,412.4599914550781,11.25,9.209991455078125,392.0,1,1,2023-04-14
2023-03-23,393.15,412.4599914550781,8.56,10.899991455078123,393.0,1,1,2023-04-14
2023-03-24,395.73,412.4599914550781,7.35,9.109991455078102,396.0,1,1,2023-04-14
2023-03-27,396.46,412.4599914550781,7.55,8.909991455078114,396.0,1,1,2023-04-14
2023-03-28,395.65,412.2000122070313,7.83,8.370012207031323,396.0,1,1,2023-04-21
2023-03-29,401.33,412.2000122070313,7.98,3.2200122070312887,401.0,1,1,2023-04-21
2023-03-30,403.69,412.2000122070313,6.87,1.3300122070313023,404.0,1,0,2023-04-21
2023-03-31,409.39,412.2000122070313,7.22,-4.01998779296872,409.0,0,-1,2023-04-21
2023-04-03,410.93,412.2000122070313,6.21,-5.009987792968673,411.0,0,-1,2023-04-21
